pelvis_x,pelvis_y,pelvis_z,torso_x,torso_y,torso_z,head_x,head_y,head_z,right_upper_arm_x,right_upper_arm_y,right_upper_arm_z,right_lower_arm_x,right_lower_arm_y,right_lower_arm_z,right_hand_x,right_hand_y,right_hand_z,left_upper_arm_x,left_upper_arm_y,left_upper_arm_z,left_lower_arm_x,left_lower_arm_y,left_lower_arm_z,left_hand_x,left_hand_y,left_hand_z,right_thigh_x,right_thigh_y,right_thigh_z,right_shin_x,right_shin_y,right_shin_z,right_foot_x,right_foot_y,right_foot_z,left_thigh_x,left_thigh_y,left_thigh_z,left_shin_x,left_shin_y,left_shin_z,left_foot_x,left_foot_y,left_foot_z
-2.1137996,0.43838927,0.77680206,-2.0798254,0.45590144,1.0098393,-2.0708623,0.4431084,1.2331877,-2.080399,0.25787273,1.2426144,-1.9823596,0.21825054,0.9889871,-1.7461538,0.23851193,0.8848244,-2.1076834,0.62241316,1.2645895,-2.2281175,0.6435987,1.0185096,-2.2772515,0.6622795,0.76495403,-2.1241052,0.3544926,0.78460914,-2.183855,0.3600343,0.36735585,-2.381956,0.3946591,0.010213643,-2.103494,0.52228594,0.768995,-1.8914914,0.53556293,0.40488,-1.7940986,0.56672174,0.007970393
-2.1137996,0.43838927,0.77680206,-2.0798254,0.45590144,1.0098393,-2.0708623,0.4431084,1.2331877,-2.080399,0.25787273,1.2426144,-1.9823596,0.21825054,0.9889871,-1.7461538,0.23851193,0.8848244,-2.1076834,0.62241316,1.2645895,-2.2281175,0.6435987,1.0185096,-2.2772515,0.6622795,0.76495403,-2.1241052,0.3544926,0.78460914,-2.183855,0.3600343,0.36735585,-2.381956,0.3946591,0.010213643,-2.103494,0.52228594,0.768995,-1.8914914,0.53556293,0.40488,-1.7940986,0.56672174,0.007970393
-2.0605447,0.4447674,0.7734028,-2.0240805,0.46277648,1.0060256,-2.0121415,0.45125666,1.2293041,-2.0234692,0.2661921,1.2400216,-1.9083946,0.22140872,0.99454105,-1.6632173,0.24341993,0.9141846,-2.0466576,0.63112587,1.2600899,-2.1852334,0.6452084,1.023221,-2.2587612,0.66829896,0.7760084,-2.073368,0.36128345,0.781876,-2.1650765,0.36298126,0.37043017,-2.3779998,0.39150858,0.021369636,-2.0477214,0.5282513,0.7649296,-1.8583493,0.54914033,0.38889378,-1.6900676,0.5728016,0.015912741
-2.0605447,0.4447674,0.7734028,-2.0240805,0.46277648,1.0060256,-2.0121415,0.45125666,1.2293041,-2.0234692,0.2661921,1.2400216,-1.9083946,0.22140872,0.99454105,-1.6632173,0.24341993,0.9141846,-2.0466576,0.63112587,1.2600899,-2.1852334,0.6452084,1.023221,-2.2587612,0.66829896,0.7760084,-2.073368,0.36128345,0.781876,-2.1650765,0.36298126,0.37043017,-2.3779998,0.39150858,0.021369636,-2.0477214,0.5282513,0.7649296,-1.8583493,0.54914033,0.38889378,-1.6900676,0.5728016,0.015912741
-2.0051453,0.45195282,0.7695575,-1.9692478,0.47238892,1.0020678,-1.9571748,0.46484974,1.2255089,-1.9664562,0.27988338,1.2394152,-1.8463588,0.22933166,0.9974863,-1.596287,0.25119594,0.9339285,-1.9936757,0.6448302,1.2531996,-2.1444368,0.6549117,1.023683,-2.2370894,0.67907184,0.78308916,-2.0193486,0.3688036,0.77905864,-2.1421473,0.36946282,0.37579554,-2.3683684,0.39069197,0.034669816,-1.9909419,0.535102,0.7600563,-1.78388,0.55068713,0.39319998,-1.6319278,0.5767542,0.013431013
-2.0051453,0.45195282,0.7695575,-1.9692478,0.47238892,1.0020678,-1.9571748,0.46484974,1.2255089,-1.9664562,0.27988338,1.2394152,-1.8463588,0.22933166,0.9974863,-1.596287,0.25119594,0.9339285,-1.9936757,0.6448302,1.2531996,-2.1444368,0.6549117,1.023683,-2.2370894,0.67907184,0.78308916,-2.0193486,0.3688036,0.77905864,-2.1421473,0.36946282,0.37579554,-2.3683684,0.39069197,0.034669816,-1.9909419,0.535102,0.7600563,-1.78388,0.55068713,0.39319998,-1.6319278,0.5767542,0.013431013
-1.9457432,0.458201,0.7653564,-1.9114171,0.4769304,0.99824744,-1.9003953,0.47211075,1.2218181,-1.9074823,0.28721637,1.2378159,-1.7910941,0.2306064,0.99541634,-1.5392413,0.25074172,0.9386862,-1.9392383,0.65193516,1.247244,-2.097497,0.6581674,1.0226916,-2.2110147,0.68597656,0.7916203,-1.9592391,0.3748457,0.77404916,-2.1006367,0.3722499,0.37693316,-2.3547368,0.38519996,0.055593908,-1.9322473,0.54155624,0.7566637,-1.712733,0.548733,0.39685398,-1.6112679,0.5737808,0.0005322695
-1.9457432,0.458201,0.7653564,-1.9114171,0.4769304,0.99824744,-1.9003953,0.47211075,1.2218181,-1.9074823,0.28721637,1.2378159,-1.7910941,0.2306064,0.99541634,-1.5392413,0.25074172,0.9386862,-1.9392383,0.65193516,1.247244,-2.097497,0.6581674,1.0226916,-2.2110147,0.68597656,0.7916203,-1.9592391,0.3748457,0.77404916,-2.1006367,0.3722499,0.37693316,-2.3547368,0.38519996,0.055593908,-1.9322473,0.54155624,0.7566637,-1.712733,0.548733,0.39685398,-1.6112679,0.5737808,0.0005322695
-1.883192,0.46368763,0.7672348,-1.847662,0.47377515,1.0004797,-1.8403662,0.47282046,1.2242528,-1.845678,0.2881511,1.2432547,-1.7422154,0.22665846,0.99622715,-1.4903634,0.24018624,0.93756586,-1.8816187,0.652593,1.2459813,-2.0310571,0.6580807,1.0154462,-2.1435616,0.67929995,0.78318334,-1.8954413,0.37986875,0.77272576,-2.035561,0.37498623,0.37517872,-2.3223863,0.38044855,0.08244157,-1.8709426,0.5475065,0.76174384,-1.6394783,0.5494777,0.409435,-1.5853001,0.57381064,0.003890872
-1.883192,0.46368763,0.7672348,-1.847662,0.47377515,1.0004797,-1.8403662,0.47282046,1.2242528,-1.845678,0.2881511,1.2432547,-1.7422154,0.22665846,0.99622715,-1.4903634,0.24018624,0.93756586,-1.8816187,0.652593,1.2459813,-2.0310571,0.6580807,1.0154462,-2.1435616,0.67929995,0.78318334,-1.8954413,0.37986875,0.77272576,-2.035561,0.37498623,0.37517872,-2.3223863,0.38044855,0.08244157,-1.8709426,0.5475065,0.76174384,-1.6394783,0.5494777,0.409435,-1.5853001,0.57381064,0.003890872
-1.8249419,0.46885777,0.76885283,-1.7922565,0.47153798,1.0027156,-1.7869372,0.47519907,1.2265165,-1.791829,0.2909416,1.2492611,-1.7090682,0.22696933,0.9951615,-1.4603012,0.23489954,0.9237078,-1.8289526,0.65523976,1.244184,-1.9688272,0.6617132,1.0077487,-2.0742583,0.6818422,0.77209496,-1.8365476,0.38480762,0.7714382,-1.9441181,0.37601683,0.36394298,-2.2679498,0.37519944,0.1126945,-1.8133361,0.5529079,0.7662675,-1.5826346,0.5542022,0.41345567,-1.5784134,0.5688588,0.0038695931
-1.8249419,0.46885777,0.76885283,-1.7922565,0.47153798,1.0027156,-1.7869372,0.47519907,1.2265165,-1.791829,0.2909416,1.2492611,-1.7090682,0.22696933,0.9951615,-1.4603012,0.23489954,0.9237078,-1.8289526,0.65523976,1.244184,-1.9688272,0.6617132,1.0077487,-2.0742583,0.6818422,0.77209496,-1.8365476,0.38480762,0.7714382,-1.9441181,0.37601683,0.36394298,-2.2679498,0.37519944,0.1126945,-1.8133361,0.5529079,0.7662675,-1.5826346,0.5542022,0.41345567,-1.5784134,0.5688588,0.0038695931
-1.7713597,0.47498196,0.7735113,-1.7421006,0.4710244,1.0078093,-1.7360792,0.47730342,1.2315342,-1.7443773,0.29346102,1.256538,-1.6847472,0.23251367,0.99531376,-1.4426491,0.23331784,0.9034364,-1.7746446,0.6583064,1.247113,-1.901352,0.6685248,1.0034959,-1.9943467,0.69137883,0.76290655,-1.7827485,0.3908624,0.77351266,-1.8438648,0.37955964,0.35657373,-2.195288,0.3754443,0.14567506,-1.7599709,0.5591015,0.7735099,-1.5439057,0.55605155,0.4115602,-1.5770017,0.5635861,0.0030981004
-1.7713597,0.47498196,0.7735113,-1.7421006,0.4710244,1.0078093,-1.7360792,0.47730342,1.2315342,-1.7443773,0.29346102,1.256538,-1.6847472,0.23251367,0.99531376,-1.4426491,0.23331784,0.9034364,-1.7746446,0.6583064,1.247113,-1.901352,0.6685248,1.0034959,-1.9943467,0.69137883,0.76290655,-1.7827485,0.3908624,0.77351266,-1.8438648,0.37955964,0.35657373,-2.195288,0.3754443,0.14567506,-1.7599709,0.5591015,0.7735099,-1.5439057,0.55605155,0.4115602,-1.5770017,0.5635861,0.0030981004
-1.7202663,0.48189068,0.78247464,-1.6954995,0.47200963,1.0171154,-1.6881677,0.47811353,1.2408061,-1.7012424,0.29455683,1.2658671,-1.6643672,0.24042927,0.9989984,-1.4350526,0.23613952,0.87879026,-1.7218072,0.66008073,1.256567,-1.8290005,0.6754381,1.0040157,-1.9012752,0.7035826,0.75695735,-1.7329265,0.39798182,0.78027743,-1.743713,0.38182414,0.35917926,-2.1084735,0.38488057,0.17227335,-1.7076062,0.56579953,0.78467184,-1.5189809,0.55517405,0.40783152,-1.580727,0.5574609,0.002645582
-1.7202663,0.48189068,0.78247464,-1.6954995,0.47200963,1.0171154,-1.6881677,0.47811353,1.2408061,-1.7012424,0.29455683,1.2658671,-1.6643672,0.24042927,0.9989984,-1.4350526,0.23613952,0.87879026,-1.7218072,0.66008073,1.256567,-1.8290005,0.6754381,1.0040157,-1.9012752,0.7035826,0.75695735,-1.7329265,0.39798182,0.78027743,-1.743713,0.38182414,0.35917926,-2.1084735,0.38488057,0.17227335,-1.7076062,0.56579953,0.78467184,-1.5189809,0.55517405,0.40783152,-1.580727,0.5574609,0.002645582
-1.6711658,0.48777223,0.78994215,-1.6480876,0.47653982,1.0246942,-1.6417499,0.47893792,1.2484857,-1.6598344,0.29542527,1.2705792,-1.6452218,0.24883816,1.0001637,-1.4370816,0.24046692,0.84634197,-1.6706151,0.6614687,1.2669622,-1.7531866,0.68255323,1.0057231,-1.7968091,0.7181637,0.7529732,-1.684187,0.40393433,0.78721076,-1.6391239,0.3854029,0.3684901,-2.0037098,0.3955961,0.18149623,-1.6581446,0.5716101,0.7926735,-1.5025961,0.55343485,0.4012973,-1.5859524,0.5558228,2.9802322e-08
-1.6711658,0.48777223,0.78994215,-1.6480876,0.47653982,1.0246942,-1.6417499,0.47893792,1.2484857,-1.6598344,0.29542527,1.2705792,-1.6452218,0.24883816,1.0001637,-1.4370816,0.24046692,0.84634197,-1.6706151,0.6614687,1.2669622,-1.7531866,0.68255323,1.0057231,-1.7968091,0.7181637,0.7529732,-1.684187,0.40393433,0.78721076,-1.6391239,0.3854029,0.3684901,-2.0037098,0.3955961,0.18149623,-1.6581446,0.5716101,0.7926735,-1.5025961,0.55343485,0.4012973,-1.5859524,0.5558228,2.9802322e-08
-1.6231657,0.4917684,0.79666185,-1.6006252,0.48024338,1.031452,-1.5957327,0.48043972,1.2552924,-1.6182379,0.2972049,1.2755557,-1.6236427,0.25950432,1.0034199,-1.4459349,0.24628061,0.81554055,-1.6204584,0.6634181,1.275283,-1.6704643,0.6899739,1.0063914,-1.6780584,0.7327669,0.7511178,-1.6362543,0.40794522,0.7938038,-1.5358026,0.39156383,0.38472906,-1.8846864,0.4056138,0.17007537,-1.6100771,0.57559156,0.7995199,-1.482149,0.55263233,0.39851078,-1.5837411,0.5538948,0.0014328659
-1.6231657,0.4917684,0.79666185,-1.6006252,0.48024338,1.031452,-1.5957327,0.48043972,1.2552924,-1.6182379,0.2972049,1.2755557,-1.6236427,0.25950432,1.0034199,-1.4459349,0.24628061,0.81554055,-1.6204584,0.6634181,1.275283,-1.6704643,0.6899739,1.0063914,-1.6780584,0.7327669,0.7511178,-1.6362543,0.40794522,0.7938038,-1.5358026,0.39156383,0.38472906,-1.8846864,0.4056138,0.17007537,-1.6100771,0.57559156,0.7995199,-1.482149,0.55263233,0.39851078,-1.5837411,0.5538948,0.0014328659
-1.574748,0.49513814,0.8004633,-1.5546792,0.48249835,1.0354202,-1.5496848,0.47973362,1.2592413,-1.5757204,0.29672366,1.2771741,-1.603043,0.2665904,1.0054134,-1.4710612,0.25031307,0.78322107,-1.5708582,0.6628848,1.2815886,-1.583316,0.6984545,1.0093974,-1.5383084,0.74196553,0.75813127,-1.5864402,0.41113394,0.7969429,-1.4414524,0.39722192,0.4013597,-1.7633991,0.41535467,0.14834788,-1.5630559,0.57914233,0.80398375,-1.4693954,0.55490106,0.3936898,-1.5883327,0.55267125,0.0014623106
-1.574748,0.49513814,0.8004633,-1.5546792,0.48249835,1.0354202,-1.5496848,0.47973362,1.2592413,-1.5757204,0.29672366,1.2771741,-1.603043,0.2665904,1.0054134,-1.4710612,0.25031307,0.78322107,-1.5708582,0.6628848,1.2815886,-1.583316,0.6984545,1.0093974,-1.5383084,0.74196553,0.75813127,-1.5864402,0.41113394,0.7969429,-1.4414524,0.39722192,0.4013597,-1.7633991,0.41535467,0.14834788,-1.5630559,0.57914233,0.80398375,-1.4693954,0.55490106,0.3936898,-1.5883327,0.55267125,0.0014623106
-1.5255346,0.49781922,0.7990093,-1.506889,0.48142806,1.0338517,-1.5025202,0.47694948,1.2576584,-1.530969,0.29416513,1.2741697,-1.5774299,0.27009037,1.0044101,-1.4977362,0.2464878,0.7591646,-1.5213805,0.66019005,1.281307,-1.4975969,0.70245296,1.0108322,-1.3988329,0.739755,0.7743839,-1.5368022,0.4138301,0.79404175,-1.3532641,0.4035747,0.41468748,-1.6309998,0.42771626,0.114231944,-1.5142671,0.5818083,0.8039769,-1.4525346,0.55668217,0.38773316,-1.590913,0.5512343,0.00196746
-1.5255346,0.49781922,0.7990093,-1.506889,0.48142806,1.0338517,-1.5025202,0.47694948,1.2576584,-1.530969,0.29416513,1.2741697,-1.5774299,0.27009037,1.0044101,-1.4977362,0.2464878,0.7591646,-1.5213805,0.66019005,1.281307,-1.4975969,0.70245296,1.0108322,-1.3988329,0.739755,0.7743839,-1.5368022,0.4138301,0.79404175,-1.3532641,0.4035747,0.41468748,-1.6309998,0.42771626,0.114231944,-1.5142671,0.5818083,0.8039769,-1.4525346,0.55668217,0.38773316,-1.590913,0.5512343,0.00196746
-1.4764792,0.49974394,0.797943,-1.4576296,0.48057044,1.0325584,-1.4550436,0.47315776,1.2563148,-1.4842203,0.2902707,1.2702113,-1.5526184,0.27112958,1.0047612,-1.5263911,0.23951077,0.74909353,-1.4734901,0.6561369,1.2822078,-1.416559,0.7049871,1.0178578,-1.2704388,0.7349932,0.80619276,-1.4859444,0.41560823,0.7918276,-1.2734529,0.4101352,0.42779684,-1.4848864,0.43774498,0.07775822,-1.467014,0.58387965,0.8040584,-1.4353833,0.5614142,0.38430142,-1.5912188,0.5491227,0.0054114163
-1.4764792,0.49974394,0.797943,-1.4576296,0.48057044,1.0325584,-1.4550436,0.47315776,1.2563148,-1.4842203,0.2902707,1.2702113,-1.5526184,0.27112958,1.0047612,-1.5263911,0.23951077,0.74909353,-1.4734901,0.6561369,1.2822078,-1.416559,0.7049871,1.0178578,-1.2704388,0.7349932,0.80619276,-1.4859444,0.41560823,0.7918276,-1.2734529,0.4101352,0.42779684,-1.4848864,0.43774498,0.07775822,-1.467014,0.58387965,0.8040584,-1.4353833,0.5614142,0.38430142,-1.5912188,0.5491227,0.0054114163
-1.4264303,0.49991554,0.797006,-1.4062043,0.48036447,1.0314755,-1.4024881,0.47302002,1.2552183,-1.4322331,0.29024112,1.2693317,-1.527393,0.27845672,1.0118163,-1.5529032,0.23870026,0.7572142,-1.4201596,0.65607154,1.2811397,-1.3317114,0.7141517,1.0275414,-1.1442926,0.73269457,0.84982276,-1.433836,0.41559413,0.7906138,-1.2026181,0.41834182,0.43814853,-1.3322352,0.44467863,0.050206244,-1.4190247,0.5842369,0.80339825,-1.4281299,0.5655967,0.38236293,-1.5923755,0.5511586,0.0071186125
-1.4264303,0.49991554,0.797006,-1.4062043,0.48036447,1.0314755,-1.4024881,0.47302002,1.2552183,-1.4322331,0.29024112,1.2693317,-1.527393,0.27845672,1.0118163,-1.5529032,0.23870026,0.7572142,-1.4201596,0.65607154,1.2811397,-1.3317114,0.7141517,1.0275414,-1.1442926,0.73269457,0.84982276,-1.433836,0.41559413,0.7906138,-1.2026181,0.41834182,0.43814853,-1.3322352,0.44467863,0.050206244,-1.4190247,0.5842369,0.80339825,-1.4281299,0.5655967,0.38236293,-1.5923755,0.5511586,0.0071186125
-1.3752977,0.5000871,0.79521394,-1.3544009,0.47860444,1.0294555,-1.3496721,0.47034636,1.2531472,-1.3778908,0.28727657,1.2666091,-1.5036252,0.28243786,1.0223225,-1.5539309,0.24195054,0.7715564,-1.3686992,0.6531391,1.2799214,-1.2498193,0.71519583,1.0400777,-1.0346063,0.7338981,0.8972939,-1.378394,0.4155864,0.78774047,-1.1406268,0.4262177,0.43981123,-1.1771294,0.45095775,0.03232023,-1.3722013,0.58458775,0.8026874,-1.4214029,0.56927294,0.38430274,-1.5920283,0.55044156,0.01211217
-1.3752977,0.5000871,0.79521394,-1.3544009,0.47860444,1.0294555,-1.3496721,0.47034636,1.2531472,-1.3778908,0.28727657,1.2666091,-1.5036252,0.28243786,1.0223225,-1.5539309,0.24195054,0.7715564,-1.3686992,0.6531391,1.2799214,-1.2498193,0.71519583,1.0400777,-1.0346063,0.7338981,0.8972939,-1.378394,0.4155864,0.78774047,-1.1406268,0.4262177,0.43981123,-1.1771294,0.45095775,0.03232023,-1.3722013,0.58458775,0.8026874,-1.4214029,0.56927294,0.38430274,-1.5920283,0.55044156,0.01211217
-1.3231208,0.5002587,0.79189503,-1.2976594,0.47795802,1.0256078,-1.2923133,0.46910247,1.2492628,-1.3184267,0.2856864,1.2622516,-1.465036,0.28665558,1.0298443,-1.546109,0.2456758,0.78735423,-1.3133452,0.6515893,1.276618,-1.1690603,0.7194042,1.0528067,-0.93379116,0.732671,0.9454475,-1.3248092,0.41575503,0.7840157,-1.0785939,0.4316136,0.44221523,-1.0291305,0.45673206,0.03611684,-1.3214325,0.58476233,0.79977435,-1.4275458,0.56983405,0.3920757,-1.5911964,0.55204594,0.016715258
-1.3231208,0.5002587,0.79189503,-1.2976594,0.47795802,1.0256078,-1.2923133,0.46910247,1.2492628,-1.3184267,0.2856864,1.2622516,-1.465036,0.28665558,1.0298443,-1.546109,0.2456758,0.78735423,-1.3133452,0.6515893,1.276618,-1.1690603,0.7194042,1.0528067,-0.93379116,0.732671,0.9454475,-1.3248092,0.41575503,0.7840157,-1.0785939,0.4316136,0.44221523,-1.0291305,0.45673206,0.03611684,-1.3214325,0.58476233,0.79977435,-1.4275458,0.56983405,0.3920757,-1.5911964,0.55204594,0.016715258
-1.2705207,0.5004303,0.7873231,-1.241161,0.4787027,1.0206324,-1.2354103,0.46803626,1.2441982,-1.2598778,0.284294,1.2556959,-1.4228128,0.2900939,1.0345014,-1.5284109,0.2509254,0.80133104,-1.2580192,0.65009546,1.2731007,-1.0965708,0.72374296,1.0632938,-0.8485099,0.73320216,0.98960614,-1.269699,0.41592258,0.7793497,-1.0151038,0.43266073,0.44378725,-0.911462,0.46703136,0.048729718,-1.2713424,0.584938,0.79529655,-1.4321675,0.5677927,0.40601206,-1.5886687,0.55111605,0.027564257
-1.2705207,0.5004303,0.7873231,-1.241161,0.4787027,1.0206324,-1.2354103,0.46803626,1.2441982,-1.2598778,0.284294,1.2556959,-1.4228128,0.2900939,1.0345014,-1.5284109,0.2509254,0.80133104,-1.2580192,0.65009546,1.2731007,-1.0965708,0.72374296,1.0632938,-0.8485099,0.73320216,0.98960614,-1.269699,0.41592258,0.7793497,-1.0151038,0.43266073,0.44378725,-0.911462,0.46703136,0.048729718,-1.2713424,0.584938,0.79529655,-1.4321675,0.5677927,0.40601206,-1.5886687,0.55111605,0.027564257
-1.2169045,0.50060195,0.77916133,-1.1882188,0.47310728,1.0119455,-1.1806813,0.45984143,1.235319,-1.2057668,0.2760727,1.2449034,-1.3795136,0.28632903,1.0322646,-1.5017492,0.24953851,0.80696815,-1.2023466,0.6416395,1.2664986,-1.0300128,0.72003317,1.0673404,-0.7762391,0.7284198,1.016526,-1.2139512,0.41639513,0.7688515,-0.9517592,0.4351306,0.43929824,-0.8409949,0.47204155,0.046408564,-1.2198578,0.58480877,0.78947115,-1.4032378,0.5664964,0.4103438,-1.5815384,0.5486912,0.04171756
-1.2169045,0.50060195,0.77916133,-1.1882188,0.47310728,1.0119455,-1.1806813,0.45984143,1.235319,-1.2057668,0.2760727,1.2449034,-1.3795136,0.28632903,1.0322646,-1.5017492,0.24953851,0.80696815,-1.2023466,0.6416395,1.2664986,-1.0300128,0.72003317,1.0673404,-0.7762391,0.7284198,1.016526,-1.2139512,0.41639513,0.7688515,-0.9517592,0.4351306,0.43929824,-0.8409949,0.47204155,0.046408564,-1.2198578,0.58480877,0.78947115,-1.4032378,0.5664964,0.4103438,-1.5815384,0.5486912,0.04171756
-1.1600316,0.50077355,0.77379334,-1.1329659,0.4750647,1.0069753,-1.125567,0.45849305,1.2301326,-1.1488891,0.27436727,1.2369034,-1.328242,0.28981748,1.0292925,-1.4608724,0.255172,0.80960536,-1.1490229,0.6395813,1.2640285,-0.9767334,0.72401804,1.0673176,-0.72049487,0.7337359,1.0312489,-1.155936,0.41654918,0.764032,-0.89630544,0.44372076,0.43304145,-0.8218793,0.4786793,0.031504333,-1.1641271,0.58499795,0.7835547,-1.3711772,0.56906724,0.41670653,-1.5724924,0.5535778,0.060019314
