abdomen_x_vel,abdomen_y_vel,abdomen_z_vel,neck_x_vel,neck_y_vel,neck_z_vel,right_shoulder_x_vel,right_shoulder_y_vel,right_shoulder_z_vel,right_elbow_vel,left_shoulder_x_vel,left_shoulder_y_vel,left_shoulder_z_vel,left_elbow_vel,right_hip_x_vel,right_hip_y_vel,right_hip_z_vel,right_knee_vel,right_ankle_x_vel,right_ankle_y_vel,right_ankle_z_vel,left_hip_x_vel,left_hip_y_vel,left_hip_z_vel,left_knee_vel,left_ankle_x_vel,left_ankle_y_vel,left_ankle_z_vel
-1.3975406,0.19362228,-1.792265,-1.0408409,-0.15271024,1.250818,1.6658053,4.743096,2.2507076,2.338949,-2.6635747,-4.819271,2.6533105,0.10961888,-2.2581997,-8.23551,-0.9110483,11.170118,-1.1843165,-9.244694,2.8521717,-2.66346,4.619822,0.36797363,-1.8946602,-0.113372095,-1.7677736,-0.80366105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3101082,0.62001544,-1.3023784,-0.3225219,0.18484451,0.2537193,1.5620478,6.2196507,0.8687368,2.792384,-2.9986405,-5.2114697,2.718749,-1.1726259,-1.0538474,-7.502943,-0.9775858,6.843384,-0.55722934,-9.521976,2.9458907,-1.9073174,5.508569,-0.41775766,-1.9140439,0.115961574,-2.862192,0.76390004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2867172,-0.24901722,-1.2980545,-0.43623075,2.226752,0.389837,1.5328137,5.8463526,1.6360826,4.6536536,-2.9837284,-7.8410263,-14.911889,-2.8571281,1.1910446,-7.1620197,-0.8905217,2.875103,0.018063596,-7.167439,0.026704077,-0.0853696,3.7750754,-1.459532,-0.48139805,-0.11431642,-2.9460692,-0.17743783
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25821108,0.3028628,-1.3172354,-0.62244844,1.5202448,0.25894943,1.6949146,6.2626233,-0.2264865,5.1643314,-1.2576351,-7.9679985,-11.933539,-4.680806,-0.3205995,-6.1247096,-0.1395737,-0.35156298,0.15159194,-7.179594,2.374191,-1.2315749,5.1097736,-1.0473218,-1.6495466,-0.28724876,-1.9297596,-0.78483397
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4172364,0.46745762,-1.468577,0.122077204,0.8633405,0.3317844,0.83755827,4.8546066,0.07633363,6.453281,-0.38597113,-7.2031546,-8.230493,-5.802376,-1.3521792,-4.564071,-0.897287,-4.3254766,0.0024117155,-5.841336,-0.51896816,-1.9705498,5.5352173,-0.27728245,-2.4363923,-0.37177408,-2.485751,-0.8522807
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.69298446,-0.2030572,-1.8246224,-0.26906738,0.5590774,-0.25114942,0.9545122,5.676114,-1.9213566,5.0022974,0.77051103,-6.4769454,-3.448821,-6.1173496,0.36022598,-4.537996,-0.7359006,-8.104666,-0.5863143,-3.2200618,-2.7059164,0.16648173,4.6062407,1.0469428,-2.3815074,-0.70521367,0.10952944,-2.3830855
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.063465506,0.6083227,-1.4795173,0.15047361,-0.5413137,-0.7401425,1.5572351,5.780339,-5.030135,3.1013885,1.6936017,-6.978432,-2.7991064,-5.540472,-0.37919843,-1.9156166,-0.84993637,-11.190773,-0.19106954,-0.8294198,-0.848101,0.2567067,5.46694,-0.58856237,-3.067984,-0.67481834,-0.24501307,-2.3655317
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.13157476,-0.3495234,-1.2289222,0.38031578,-0.4576519,-0.39465794,1.4776872,4.94523,-10.95447,4.4043,1.7026299,-6.016998,-0.4651996,-5.209645,-0.41837195,-2.475342,0.03337797,-12.403112,0.123617366,2.035921,0.6508371,0.28176957,5.8946767,1.5851877,-6.152178,-0.48274797,2.0745752,-2.386741
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3245811,-0.48021582,-1.7115155,-0.01779258,-0.3702933,-0.28082147,-0.26094323,5.6863394,-6.095206,1.0579513,1.6498768,-4.6169395,-0.5538677,-4.862935,-0.6604491,-1.6370729,-0.30111778,-9.416421,0.42914665,0.5523164,1.560797,0.6676239,10.357768,-1.7279596,-13.890028,0.3587691,5.7909784,1.6235201
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07262967,0.0128366845,-1.4333857,0.024151916,-1.4767063,0.5580518,-0.14651896,3.7467334,-6.4111,0.93292046,1.5360543,-3.8898757,0.35682577,-4.3832817,-1.4821866,-2.0277894,-4.158064,-5.4402027,1.6031611,3.1432416,7.5478826,0.37723532,5.180982,-1.8937955,-3.6383278,0.11070929,2.1529331,0.49028
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005090786,0.97348404,-0.99088997,-1.0178983,-0.9650354,0.6484837,-0.73687315,2.5724847,-5.4806714,0.9180815,0.7202513,-1.7761523,1.5717179,-3.5815878,-0.4514356,-0.01649521,2.3797598,1.43588,0.1921385,-2.0144002,1.0720575,-0.35396972,4.36826,-1.1200151,0.0,0.041844156,2.490491,0.3769596
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2994754,-0.35263723,-0.9946872,-1.2035677,-0.2649021,0.9137051,-1.0584153,1.2789915,-4.809778,0.10148736,0.6155085,2.0376956,1.9704949,-4.331431,2.0529795,0.7598581,-0.22583342,4.253582,-0.19677252,7.4593873,-2.8668706,1.9831392,3.703169,0.44542062,0.0,-0.05077819,7.05174,0.3772622
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7995543,-0.49692017,0.24465768,-2.0120275,-0.17049189,1.6247993,-0.88815373,-0.46813956,-3.9126198,1.2402179,-0.94284403,4.043579,2.3416357,-3.3370597,2.6047168,-0.58086115,1.6450481,6.749987,-0.0740996,3.9064674,-3.5632665,1.8556737,-7.1064153,1.064677,18.510838,-0.20245054,6.052251,2.1161075
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7118036,1.4624208,0.2747686,-1.0045383,-0.8716217,1.5986748,0.3409191,-2.589466,-1.1051756,0.13101964,-0.9008767,3.8945422,0.9938636,-0.6795395,0.90882254,1.4841471,-1.6435654,6.3553953,0.189748,-0.8292181,3.3674662,0.7311842,-6.9377003,1.2479997,17.616585,-1.2961013,10.210933,5.2215347
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.844081,0.8082777,1.9503773,-0.0015487866,-0.13791409,-0.6116252,2.0211205,-3.027081,-1.0853297,0.1757813,-1.7425975,3.6128907,-1.0216786,2.053391,3.3265738,3.332551,-1.5875002,1.3310213,-0.023400135,-2.3893943,1.2682873,3.1319377,-7.6929264,1.8379633,15.152567,-3.0216606,2.615059,10.609019
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4347852,0.28556913,1.1522319,0.08850256,0.3222517,-1.0349398,2.8220868,-4.2073183,3.377963,0.07176239,-1.8683795,2.5918071,-3.4527664,5.6838303,0.4540221,4.5392942,-1.2403721,-0.19433357,-0.0027340138,-3.6885977,1.22252,1.2830526,-7.64304,1.3330686,11.498035,0.5037777,-6.779941,-2.5998127
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39610907,0.34384954,2.1882894,-0.35494742,1.2188162,-0.4836715,2.47114,-5.748472,6.241723,-0.62561285,-2.2941246,2.7569437,-3.9576364,8.081848,1.2232236,5.033281,0.2605045,-2.0629842,-0.0012323568,-2.6586783,0.26349354,1.4040229,-7.56725,2.2398264,7.167511,0.6349621,-7.4141254,-2.6775577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.24230164,0.17301394,0.9834121,0.7800647,1.4234089,0.16223828,2.7040963,-7.1779366,7.019843,-1.6521465,-1.9096116,3.5011213,-1.9662749,7.8708572,0.56146765,4.324461,0.4941648,-1.7642121,0.27083784,-2.5521526,1.4321921,0.22495773,-7.2097816,1.0036772,2.8947465,0.06377734,-5.8242946,-0.97896916
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0883769,-1.482772,0.9676027,0.09533646,2.897557,0.3107418,0.20269342,-5.8189507,10.780777,-3.2257068,-2.2909703,5.43439,-2.2768953,8.578781,1.7841477,4.650396,0.22628161,-2.395167,0.21650279,-2.4814906,0.49124143,1.609271,-6.978566,0.5093756,-0.20297478,-0.03216159,-6.156387,-1.5846984
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.70757157,-0.26994315,1.0505569,-0.53969336,1.3385388,-0.21787025,0.1830058,-6.169364,7.810088,-4.5748935,-1.5353156,4.5027223,-0.082717076,8.132291,-0.7736882,3.784262,-1.5363102,-0.94752705,0.51633954,-2.2996354,1.6213759,-0.7181263,-5.2522464,0.9350569,-4.1498275,-0.15085799,-4.9342756,-1.0214063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.017790329,-0.4117492,1.2540253,0.5658705,0.47076035,0.025139488,-0.73654425,-6.255441,5.4591026,-4.327661,-0.77968246,5.8608375,4.7598395,6.31338,0.44891,4.121541,-1.1474625,-1.636485,0.5313815,-2.2303514,1.4630322,0.5539283,-4.2839155,0.033992227,-7.970407,0.2998586,-2.0291944,1.2869908
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9234481,0.22421038,1.7203777,-0.09194316,-0.31428376,0.53145736,-1.5470936,-6.425023,3.7942004,-4.690708,-0.83067906,6.638371,4.2545743,2.2010968,0.77095133,5.402145,-0.95430714,-3.9171739,1.2528635,2.0261142,2.9854233,1.7966124,-2.3303063,-1.0262586,-12.0286,-0.028680446,-2.844581,0.18148981
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2548511,-0.41493902,1.3794938,0.55493796,-0.560846,0.3475661,-1.8059781,-5.36709,2.578023,-3.7354662,-0.40229416,6.803094,1.6914825,0.58886224,-2.7259183,4.7180266,-3.1546268,-3.894303,1.4152764,1.4656178,4.638024,-1.00836,0.07713276,-1.7284796,-15.019284,0.55112094,-0.8583542,1.7869186
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06703023,-0.18758948,1.1231872,0.4253675,-1.097773,0.70143706,-1.8350649,-5.849879,2.2777243,-2.6758783,-0.5325994,5.7108026,3.221696,-0.0,-1.030151,5.269061,-0.10468218,-5.691236,0.9497511,4.520644,3.6066034,0.6237436,-0.7966241,-8.165363,-12.458955,2.1101012,-3.736586,6.3054767
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8872626,-1.0314417,1.944474,-0.055978164,0.34499583,-0.21060984,-1.8963959,-3.5685513,0.68504566,-2.6787643,-0.06856723,5.459439,1.592262,-0.13101964,0.045191016,4.3362904,0.86032706,-4.093558,0.22350013,4.179413,1.8082011,2.3297672,-1.808176,-6.382805,-6.322227,0.73935276,-5.7522426,2.4999247
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08061646,-0.14712502,0.49822867,0.5103488,-0.8553414,-0.15554588,-1.2887092,-2.6183045,-0.31253362,-2.4328659,0.34862405,4.045435,7.2951055,0.894403,-0.4731104,4.781941,1.2456008,-3.2632902,0.1084336,4.508861,-0.22607431,1.0701913,-1.0359274,1.0053539,-0.874999,-0.6430513,2.9248927,-1.4637455
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4818356,0.6524045,0.318202,1.0380273,-0.26146004,-1.4611077,-0.5186421,1.0345701,-2.766927,-4.1363506,1.0324861,2.7024467,11.294997,1.4268847,-1.2703316,3.6700573,2.5372586,-0.13741454,-0.060964555,8.283528,-3.4401925,-1.4457446,0.2303044,7.3235054,4.0874677,-1.3021114,6.989471,-4.1475306
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2343453,-1.1498629,0.31641227,1.023921,0.3837163,-1.1448793,-0.19963056,3.3306773,-1.711835,-4.0278773,0.834933,-0.5255443,0.92742175,2.7099931,-0.34123904,1.1919252,2.9070125,4.4029346,0.14155154,-1.1791579,-4.1414423,-0.78250736,-1.9969949,1.5967822,7.505923,-0.38579497,8.193802,-1.9686049
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.8692732,-0.8558887,0.80762655,2.2276244,0.61158025,-1.7978096,1.0898919,5.3701005,-2.8102303,-3.2429645,0.8277938,-1.3215039,1.8747519,0.9520457,-2.6404448,-2.99362,2.196387,10.040532,0.9406104,9.686498,-8.994413,-2.5114236,-1.4016519,3.3177447,7.5601864,-0.21456341,4.644515,-2.0226593
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.9831445,1.7588013,-0.7467184,1.3018559,-0.1980299,-0.892408,1.7042128,4.969221,-1.5066203,-1.5640693,0.16342598,-2.3505254,3.5420947,-1.086767,-3.072259,-4.614713,-0.5296346,13.5395565,1.351003,7.9205413,-5.235776,-3.887986,2.5357013,2.6244235,3.713097,-0.26328266,-0.1754425,-3.168691
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.0615268,1.8227493,0.66701293,-0.40779677,-1.1808994,0.15933475,1.6195918,4.0940127,0.2454191,-0.18986551,-1.7428666,-3.688347,4.0629697,-1.0587624,-2.3587706,-6.382804,0.6191991,13.101778,5.2117887,4.6702666,-14.144131,-2.2018952,4.7001762,0.99335384,-0.0,-0.029940482,-3.1613514,-0.5618585
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.42763433,0.32879648,-0.050642274,-0.6984972,0.44537926,1.1580824,1.1184981,4.0916677,1.946795,3.2709126,-2.8521676,-2.4268105,4.361397,-1.2703059,-1.666804,-6.776071,-0.3159102,10.004353,-0.49225926,-9.562555,1.4347231,-1.5122266,5.203649,1.456693,-1.2519286,-0.04601932,-3.2708027,-0.16673249
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.124498375,0.12597087,-2.2475016,-0.13969812,0.30502048,1.543874,1.6623895,3.4537668,1.9589034,4.7013197,-3.345445,-4.2422833,-1.0144491,-1.4800372,-0.5278462,-8.22747,-1.1659609,6.46207,-0.6814124,-8.537393,4.1627326,-1.2362479,4.0350747,0.093794204,-1.3946364,-0.19073066,-2.459701,-0.583603
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5691242,0.52229583,-1.7800108,-0.7369576,0.47725198,0.69816804,1.164215,3.5010812,1.5204996,6.1259174,-3.3476996,-7.136955,-13.105833,-2.1413925,1.2805561,-6.2774906,-1.3646635,1.6254323,-0.12955795,-7.786579,2.4571457,-0.009048685,4.6539474,-1.0178132,-1.5668111,-0.25251853,-2.5008664,-0.6096917
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07884838,-0.4743462,-2.243145,-0.49321708,1.687834,0.931957,0.7730884,4.839953,1.564103,6.5757227,-1.1028668,-6.5477705,-14.176262,-4.385437,-0.7750229,-6.3864274,-1.8836668,-0.5620135,0.07998704,-6.2915263,2.3551795,-1.5184253,4.217607,-0.40389055,-1.4400586,-0.43222806,-2.386843,-1.0887938
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5516633,2.4839072,-1.9809563,0.10365806,-1.2360156,-0.090800606,1.4089932,1.26756,-0.7500895,7.31914,1.4151514,-9.274846,-9.171223,-4.8991113,-0.21896262,-5.2955236,-1.7397207,-3.5601828,0.05241501,-7.1630206,-0.037164547,-0.948015,3.8822515,0.8683096,-0.37518367,-0.7061923,-1.7919393,-1.9684304
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.11927634,2.5380461,-1.4818376,0.73363674,-2.1374302,-0.5725324,0.88786584,1.6002673,-4.7176723,7.5955625,2.6213536,-9.151291,-5.2637424,-4.5390725,-0.14464748,-3.4499805,-1.3047367,-8.060356,-0.34918386,-3.2584631,-1.8199198,-0.4337199,5.128376,1.3836595,-2.4261515,-0.724357,-0.42247787,-2.2458735
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.11286135,-1.7763643,-1.7477283,0.70318264,2.3597863,-0.17089462,0.2885389,7.255322,-11.27201,4.975168,2.315533,-4.07182,-4.4022818,-4.928489,-0.49439564,-2.9247792,-0.5361622,-10.160321,0.013775192,-1.4561049,-0.33869648,-0.38126478,6.143868,0.3466737,-5.345456,-0.4219922,0.9720791,-1.5177672
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.009362469,0.6132275,-0.7683355,0.29488656,-1.5409172,-1.3886838,0.4926779,5.01138,-13.673982,2.6880434,3.3017342,-6.631106,-2.2972958,-3.7112463,0.0196098,-1.3279582,0.23262158,-12.15687,0.18245253,1.8857198,0.7995026,0.4559456,5.4583898,0.30113786,-4.374257,-0.50721556,0.68857473,-1.9261187
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
